;Chuck;X;Y;Z;Tag
27144;0;8;144;0;air
27145;0;8;145;0;air
27146;0;8;146;0;air
27147;0;8;147;0;air
27148;0;8;148;0;air
27149;0;8;149;0;air
27150;0;8;150;0;air
27151;0;8;151;0;air
27152;0;8;152;0;air
27153;0;8;153;0;air
27154;0;8;154;0;air
27155;0;8;155;0;air
27156;0;8;156;0;air
27157;0;8;157;0;air
27158;0;8;158;0;air
27159;0;8;159;0;air
27160;0;8;160;0;air
27161;0;8;161;0;air
27162;0;8;162;0;air
27163;0;8;163;0;air
27164;0;8;164;0;air
27165;0;8;165;0;air
27166;0;8;166;0;air
27167;0;8;167;0;air
27168;0;8;168;0;air
27169;0;8;169;0;air
27170;0;8;170;0;air
27171;0;8;171;0;air
27172;0;8;172;0;air
27173;0;8;173;0;air
27174;0;8;174;0;air
27175;0;8;175;0;air
27176;0;8;176;0;air
27177;0;8;177;0;air
27178;0;8;178;0;air
27179;0;8;179;0;air
27180;0;8;180;0;air
27181;0;8;181;0;air
27182;0;8;182;0;air
27183;0;8;183;0;air
27184;0;8;184;0;air
27185;0;8;185;0;air
27186;0;8;186;0;air
27187;0;8;187;0;air
27188;0;8;188;0;air
27189;0;8;189;0;air
27190;0;8;190;0;air
27191;0;8;191;0;air
27192;0;8;192;0;air
27193;0;8;193;0;air
27194;0;8;194;0;air
27195;0;8;195;0;air
27196;0;8;196;0;air
27197;0;8;197;0;air
27198;0;8;198;0;air
27199;0;8;199;0;air
27200;0;8;200;0;air
27201;0;8;201;0;air
27202;0;8;202;0;air
27203;0;8;203;0;air
27204;0;8;204;0;air
27205;0;8;205;0;air
27206;0;8;206;0;air
27207;0;8;207;0;air
27208;0;8;208;0;air
27209;0;8;209;0;air
27210;0;8;210;0;air
27211;0;8;211;0;air
27212;0;8;212;0;air
27213;0;8;213;0;air
27214;0;8;214;0;air
27215;0;8;215;0;air
27216;0;8;216;0;air
27217;0;8;217;0;air
27218;0;8;218;0;air
27219;0;8;219;0;air
27220;0;8;220;0;air
27221;0;8;221;0;air
27222;0;8;222;0;air
27223;0;8;223;0;air
27224;0;8;224;0;air
27225;0;8;0;1;bedrock
27226;0;8;1;1;bedrock
27227;0;8;2;1;deepslate
27228;0;8;3;1;bedrock
27229;0;8;4;1;deepslate
27230;0;8;5;1;stone
27231;0;8;6;1;stone
27232;0;8;7;1;stone
27233;0;8;8;1;stone
27234;0;8;9;1;stone
27235;0;8;10;1;redstone_ore
27236;0;8;11;1;redstone_ore
27237;0;8;12;1;stone
27238;0;8;13;1;stone
27239;0;8;14;1;stone
27240;0;8;15;1;dirt
27241;0;8;16;1;dirt
27242;0;8;17;1;dirt
27243;0;8;18;1;dirt
27244;0;8;19;1;dirt
27245;0;8;20;1;stone
27246;0;8;21;1;stone
27247;0;8;22;1;stone
27248;0;8;23;1;stone
27249;0;8;24;1;air
27250;0;8;25;1;air
27251;0;8;26;1;air
27252;0;8;27;1;air
27253;0;8;28;1;stone
27254;0;8;29;1;stone
27255;0;8;30;1;stone
27256;0;8;31;1;stone
27257;0;8;32;1;stone
27258;0;8;33;1;stone
27259;0;8;34;1;stone
27260;0;8;35;1;stone
27261;0;8;36;1;andesite
27262;0;8;37;1;andesite
27263;0;8;38;1;stone
27264;0;8;39;1;stone
27265;0;8;40;1;dirt
27266;0;8;41;1;dirt
27267;0;8;42;1;dirt
27268;0;8;43;1;dirt
27269;0;8;44;1;stone
27270;0;8;45;1;stone
27271;0;8;46;1;stone
27272;0;8;47;1;stone
27273;0;8;48;1;stone
27274;0;8;49;1;stone
27275;0;8;50;1;stone
27276;0;8;51;1;coal_ore
27277;0;8;52;1;coal_ore
27278;0;8;53;1;coal_ore
27279;0;8;54;1;stone
27280;0;8;55;1;stone
27281;0;8;56;1;stone
27282;0;8;57;1;diorite
27283;0;8;58;1;diorite
27284;0;8;59;1;diorite
27285;0;8;60;1;diorite
27286;0;8;61;1;stone
27287;0;8;62;1;dirt
27288;0;8;63;1;grass_block
27289;0;8;64;1;grass
27290;0;8;65;1;air
27291;0;8;66;1;air
27292;0;8;67;1;air
27293;0;8;68;1;air
27294;0;8;69;1;air
27295;0;8;70;1;air
27296;0;8;71;1;air
27297;0;8;72;1;air
27298;0;8;73;1;air
27299;0;8;74;1;air
27300;0;8;75;1;air
27301;0;8;76;1;air
27302;0;8;77;1;air
27303;0;8;78;1;air
27304;0;8;79;1;air
27305;0;8;80;1;air
27306;0;8;81;1;air
27307;0;8;82;1;air
27308;0;8;83;1;air
27309;0;8;84;1;air
27310;0;8;85;1;air
27311;0;8;86;1;air
27312;0;8;87;1;air
27313;0;8;88;1;air
27314;0;8;89;1;air
27315;0;8;90;1;air
27316;0;8;91;1;air
27317;0;8;92;1;air
27318;0;8;93;1;air
27319;0;8;94;1;air
27320;0;8;95;1;air
27321;0;8;96;1;air
27322;0;8;97;1;air
27323;0;8;98;1;air
27324;0;8;99;1;air
27325;0;8;100;1;air
27326;0;8;101;1;air
27327;0;8;102;1;air
27328;0;8;103;1;air
27329;0;8;104;1;air
27330;0;8;105;1;air
27331;0;8;106;1;air
27332;0;8;107;1;air
27333;0;8;108;1;air
27334;0;8;109;1;air
27335;0;8;110;1;air
27336;0;8;111;1;air
27337;0;8;112;1;air
27338;0;8;113;1;air
27339;0;8;114;1;air
27340;0;8;115;1;air
27341;0;8;116;1;air
27342;0;8;117;1;air
27343;0;8;118;1;air
27344;0;8;119;1;air
27345;0;8;120;1;air
27346;0;8;121;1;air
27347;0;8;122;1;air
27348;0;8;123;1;air
27349;0;8;124;1;air
27350;0;8;125;1;air
27351;0;8;126;1;air
27352;0;8;127;1;air
27353;0;8;128;1;air
27354;0;8;129;1;air
27355;0;8;130;1;air
27356;0;8;131;1;air
27357;0;8;132;1;air
27358;0;8;133;1;air
27359;0;8;134;1;air
27360;0;8;135;1;air
27361;0;8;136;1;air
27362;0;8;137;1;air
27363;0;8;138;1;air
27364;0;8;139;1;air
27365;0;8;140;1;air
27366;0;8;141;1;air
27367;0;8;142;1;air
27368;0;8;143;1;air
27369;0;8;144;1;air
27370;0;8;145;1;air
27371;0;8;146;1;air
27372;0;8;147;1;air
27373;0;8;148;1;air
27374;0;8;149;1;air
27375;0;8;150;1;air
27376;0;8;151;1;air
27377;0;8;152;1;air
27378;0;8;153;1;air
27379;0;8;154;1;air
27380;0;8;155;1;air
27381;0;8;156;1;air
27382;0;8;157;1;air
27383;0;8;158;1;air
27384;0;8;159;1;air
27385;0;8;160;1;air
27386;0;8;161;1;air
27387;0;8;162;1;air
27388;0;8;163;1;air
27389;0;8;164;1;air
27390;0;8;165;1;air
27391;0;8;166;1;air
27392;0;8;167;1;air
27393;0;8;168;1;air
27394;0;8;169;1;air
27395;0;8;170;1;air
27396;0;8;171;1;air
27397;0;8;172;1;air
27398;0;8;173;1;air
27399;0;8;174;1;air
27400;0;8;175;1;air
27401;0;8;176;1;air
27402;0;8;177;1;air
27403;0;8;178;1;air
27404;0;8;179;1;air
27405;0;8;180;1;air
27406;0;8;181;1;air
27407;0;8;182;1;air
27408;0;8;183;1;air
27409;0;8;184;1;air
27410;0;8;185;1;air
27411;0;8;186;1;air
27412;0;8;187;1;air
27413;0;8;188;1;air
27414;0;8;189;1;air
27415;0;8;190;1;air
27416;0;8;191;1;air
27417;0;8;192;1;air
27418;0;8;193;1;air
27419;0;8;194;1;air
27420;0;8;195;1;air
27421;0;8;196;1;air
27422;0;8;197;1;air
27423;0;8;198;1;air
27424;0;8;199;1;air
27425;0;8;200;1;air
27426;0;8;201;1;air
27427;0;8;202;1;air
27428;0;8;203;1;air
27429;0;8;204;1;air
27430;0;8;205;1;air
27431;0;8;206;1;air
27432;0;8;207;1;air
27433;0;8;208;1;air
27434;0;8;209;1;air
27435;0;8;210;1;air
27436;0;8;211;1;air
27437;0;8;212;1;air
27438;0;8;213;1;air
27439;0;8;214;1;air
27440;0;8;215;1;air
27441;0;8;216;1;air
27442;0;8;217;1;air
27443;0;8;218;1;air
27444;0;8;219;1;air
27445;0;8;220;1;air
27446;0;8;221;1;air
27447;0;8;222;1;air
27448;0;8;223;1;air
27449;0;8;224;1;air
27450;0;8;0;2;bedrock
27451;0;8;1;2;bedrock
27452;0;8;2;2;deepslate
27453;0;8;3;2;deepslate
27454;0;8;4;2;stone
27455;0;8;5;2;stone
27456;0;8;6;2;stone
27457;0;8;7;2;stone
27458;0;8;8;2;stone
27459;0;8;9;2;stone
27460;0;8;10;2;stone
27461;0;8;11;2;stone
27462;0;8;12;2;stone
27463;0;8;13;2;stone
27464;0;8;14;2;stone
27465;0;8;15;2;stone
27466;0;8;16;2;dirt
27467;0;8;17;2;dirt
27468;0;8;18;2;dirt
27469;0;8;19;2;dirt
27470;0;8;20;2;stone
27471;0;8;21;2;stone
27472;0;8;22;2;stone
27473;0;8;23;2;stone
27474;0;8;24;2;air
27475;0;8;25;2;air
27476;0;8;26;2;air
27477;0;8;27;2;air
27478;0;8;28;2;stone
27479;0;8;29;2;stone
27480;0;8;30;2;stone
27481;0;8;31;2;stone
27482;0;8;32;2;stone
27483;0;8;33;2;stone
27484;0;8;34;2;stone
27485;0;8;35;2;andesite
27486;0;8;36;2;andesite
27487;0;8;37;2;andesite
27488;0;8;38;2;stone
27489;0;8;39;2;dirt
27490;0;8;40;2;dirt
27491;0;8;41;2;dirt
27492;0;8;42;2;dirt
27493;0;8;43;2;dirt
27494;0;8;44;2;coal_ore
27495;0;8;45;2;stone
27496;0;8;46;2;stone
27497;0;8;47;2;stone
27498;0;8;48;2;stone
27499;0;8;49;2;stone
27500;0;8;50;2;stone
27501;0;8;51;2;coal_ore
27502;0;8;52;2;coal_ore
27503;0;8;53;2;coal_ore
27504;0;8;54;2;stone
27505;0;8;55;2;stone
27506;0;8;56;2;stone
27507;0;8;57;2;diorite
27508;0;8;58;2;diorite
27509;0;8;59;2;diorite
27510;0;8;60;2;dirt
27511;0;8;61;2;dirt
27512;0;8;62;2;grass_block
27513;0;8;63;2;air
27514;0;8;64;2;air
27515;0;8;65;2;air
27516;0;8;66;2;air
27517;0;8;67;2;air
27518;0;8;68;2;air
27519;0;8;69;2;air
27520;0;8;70;2;air
27521;0;8;71;2;air
27522;0;8;72;2;air
27523;0;8;73;2;air
27524;0;8;74;2;air
27525;0;8;75;2;air
27526;0;8;76;2;air
27527;0;8;77;2;air
27528;0;8;78;2;air
27529;0;8;79;2;air
27530;0;8;80;2;air
27531;0;8;81;2;air
27532;0;8;82;2;air
27533;0;8;83;2;air
27534;0;8;84;2;air
27535;0;8;85;2;air
27536;0;8;86;2;air
27537;0;8;87;2;air
27538;0;8;88;2;air
27539;0;8;89;2;air
27540;0;8;90;2;air
27541;0;8;91;2;air
27542;0;8;92;2;air
27543;0;8;93;2;air
27544;0;8;94;2;air
27545;0;8;95;2;air
27546;0;8;96;2;air
27547;0;8;97;2;air
27548;0;8;98;2;air
27549;0;8;99;2;air
27550;0;8;100;2;air
27551;0;8;101;2;air
27552;0;8;102;2;air
27553;0;8;103;2;air
27554;0;8;104;2;air
27555;0;8;105;2;air
27556;0;8;106;2;air
27557;0;8;107;2;air
27558;0;8;108;2;air
27559;0;8;109;2;air
27560;0;8;110;2;air
27561;0;8;111;2;air
27562;0;8;112;2;air
27563;0;8;113;2;air
27564;0;8;114;2;air
27565;0;8;115;2;air
27566;0;8;116;2;air
27567;0;8;117;2;air
27568;0;8;118;2;air
27569;0;8;119;2;air
27570;0;8;120;2;air
27571;0;8;121;2;air
27572;0;8;122;2;air
27573;0;8;123;2;air
27574;0;8;124;2;air
27575;0;8;125;2;air
27576;0;8;126;2;air
27577;0;8;127;2;air
27578;0;8;128;2;air
27579;0;8;129;2;air
27580;0;8;130;2;air
27581;0;8;131;2;air
27582;0;8;132;2;air
27583;0;8;133;2;air
27584;0;8;134;2;air
27585;0;8;135;2;air
27586;0;8;136;2;air
27587;0;8;137;2;air
27588;0;8;138;2;air
27589;0;8;139;2;air
27590;0;8;140;2;air
27591;0;8;141;2;air
27592;0;8;142;2;air
27593;0;8;143;2;air
27594;0;8;144;2;air
27595;0;8;145;2;air
27596;0;8;146;2;air
27597;0;8;147;2;air
27598;0;8;148;2;air
27599;0;8;149;2;air
27600;0;8;150;2;air
27601;0;8;151;2;air
27602;0;8;152;2;air
27603;0;8;153;2;air
27604;0;8;154;2;air
27605;0;8;155;2;air
27606;0;8;156;2;air
27607;0;8;157;2;air
27608;0;8;158;2;air
27609;0;8;159;2;air
27610;0;8;160;2;air
27611;0;8;161;2;air
27612;0;8;162;2;air
27613;0;8;163;2;air
27614;0;8;164;2;air
27615;0;8;165;2;air
27616;0;8;166;2;air
27617;0;8;167;2;air
27618;0;8;168;2;air
27619;0;8;169;2;air
27620;0;8;170;2;air
27621;0;8;171;2;air
27622;0;8;172;2;air
27623;0;8;173;2;air
27624;0;8;174;2;air
27625;0;8;175;2;air
27626;0;8;176;2;air
27627;0;8;177;2;air
27628;0;8;178;2;air
27629;0;8;179;2;air
27630;0;8;180;2;air
27631;0;8;181;2;air
27632;0;8;182;2;air
27633;0;8;183;2;air
27634;0;8;184;2;air
27635;0;8;185;2;air
27636;0;8;186;2;air
27637;0;8;187;2;air
27638;0;8;188;2;air
27639;0;8;189;2;air
27640;0;8;190;2;air
27641;0;8;191;2;air
27642;0;8;192;2;air
27643;0;8;193;2;air
27644;0;8;194;2;air
27645;0;8;195;2;air
27646;0;8;196;2;air
27647;0;8;197;2;air
27648;0;8;198;2;air
27649;0;8;199;2;air
27650;0;8;200;2;air
27651;0;8;201;2;air
27652;0;8;202;2;air
27653;0;8;203;2;air
27654;0;8;204;2;air
27655;0;8;205;2;air
27656;0;8;206;2;air
27657;0;8;207;2;air
27658;0;8;208;2;air
27659;0;8;209;2;air
27660;0;8;210;2;air
27661;0;8;211;2;air
27662;0;8;212;2;air
27663;0;8;213;2;air
27664;0;8;214;2;air
27665;0;8;215;2;air
27666;0;8;216;2;air
27667;0;8;217;2;air
27668;0;8;218;2;air
27669;0;8;219;2;air
27670;0;8;220;2;air
27671;0;8;221;2;air
27672;0;8;222;2;air
27673;0;8;223;2;air
27674;0;8;224;2;air
27675;0;8;0;3;bedrock
27676;0;8;1;3;bedrock
27677;0;8;2;3;deepslate
27678;0;8;3;3;stone
27679;0;8;4;3;stone
27680;0;8;5;3;stone
27681;0;8;6;3;diorite
27682;0;8;7;3;stone
27683;0;8;8;3;stone
27684;0;8;9;3;stone
27685;0;8;10;3;stone
27686;0;8;11;3;stone
27687;0;8;12;3;stone
27688;0;8;13;3;stone
27689;0;8;14;3;stone
27690;0;8;15;3;stone
27691;0;8;16;3;dirt
27692;0;8;17;3;dirt
27693;0;8;18;3;dirt
27694;0;8;19;3;stone
27695;0;8;20;3;stone
27696;0;8;21;3;stone
27697;0;8;22;3;stone
27698;0;8;23;3;lava
27699;0;8;24;3;air
27700;0;8;25;3;air
27701;0;8;26;3;air
27702;0;8;27;3;stone
27703;0;8;28;3;stone
27704;0;8;29;3;stone
27705;0;8;30;3;stone
27706;0;8;31;3;stone
27707;0;8;32;3;stone
27708;0;8;33;3;stone
27709;0;8;34;3;stone
27710;0;8;35;3;andesite
27711;0;8;36;3;andesite
27712;0;8;37;3;andesite
27713;0;8;38;3;stone
27714;0;8;39;3;dirt
27715;0;8;40;3;dirt
27716;0;8;41;3;dirt
27717;0;8;42;3;dirt
27718;0;8;43;3;dirt
27719;0;8;44;3;stone
27720;0;8;45;3;stone
27721;0;8;46;3;stone
27722;0;8;47;3;stone
27723;0;8;48;3;stone
27724;0;8;49;3;stone
27725;0;8;50;3;stone
27726;0;8;51;3;stone
27727;0;8;52;3;coal_ore
27728;0;8;53;3;stone
27729;0;8;54;3;stone
27730;0;8;55;3;stone
27731;0;8;56;3;stone
27732;0;8;57;3;stone
27733;0;8;58;3;diorite
27734;0;8;59;3;diorite
27735;0;8;60;3;dirt
27736;0;8;61;3;dirt
27737;0;8;62;3;grass_block
27738;0;8;63;3;air
27739;0;8;64;3;air
27740;0;8;65;3;air
27741;0;8;66;3;air
27742;0;8;67;3;air
27743;0;8;68;3;air
27744;0;8;69;3;air
27745;0;8;70;3;air
27746;0;8;71;3;air
27747;0;8;72;3;air
27748;0;8;73;3;air
27749;0;8;74;3;air
27750;0;8;75;3;air
27751;0;8;76;3;air
27752;0;8;77;3;air
27753;0;8;78;3;air
27754;0;8;79;3;air
27755;0;8;80;3;air
27756;0;8;81;3;air
27757;0;8;82;3;air
27758;0;8;83;3;air
27759;0;8;84;3;air
27760;0;8;85;3;air
27761;0;8;86;3;air
27762;0;8;87;3;air
27763;0;8;88;3;air
27764;0;8;89;3;air
27765;0;8;90;3;air
27766;0;8;91;3;air
27767;0;8;92;3;air
27768;0;8;93;3;air
27769;0;8;94;3;air
27770;0;8;95;3;air
27771;0;8;96;3;air
27772;0;8;97;3;air
27773;0;8;98;3;air
27774;0;8;99;3;air
27775;0;8;100;3;air
27776;0;8;101;3;air
27777;0;8;102;3;air
27778;0;8;103;3;air
27779;0;8;104;3;air
27780;0;8;105;3;air
27781;0;8;106;3;air
27782;0;8;107;3;air
27783;0;8;108;3;air
27784;0;8;109;3;air
27785;0;8;110;3;air
27786;0;8;111;3;air
27787;0;8;112;3;air
27788;0;8;113;3;air
27789;0;8;114;3;air
27790;0;8;115;3;air
27791;0;8;116;3;air
27792;0;8;117;3;air
27793;0;8;118;3;air
27794;0;8;119;3;air
27795;0;8;120;3;air
27796;0;8;121;3;air
27797;0;8;122;3;air
27798;0;8;123;3;air
27799;0;8;124;3;air
27800;0;8;125;3;air
27801;0;8;126;3;air
27802;0;8;127;3;air
27803;0;8;128;3;air
27804;0;8;129;3;air
27805;0;8;130;3;air
27806;0;8;131;3;air
27807;0;8;132;3;air
27808;0;8;133;3;air
27809;0;8;134;3;air
27810;0;8;135;3;air
27811;0;8;136;3;air
27812;0;8;137;3;air
27813;0;8;138;3;air
27814;0;8;139;3;air
27815;0;8;140;3;air
27816;0;8;141;3;air
27817;0;8;142;3;air
27818;0;8;143;3;air
27819;0;8;144;3;air
27820;0;8;145;3;air
27821;0;8;146;3;air
27822;0;8;147;3;air
27823;0;8;148;3;air
27824;0;8;149;3;air
27825;0;8;150;3;air
27826;0;8;151;3;air
27827;0;8;152;3;air
27828;0;8;153;3;air
27829;0;8;154;3;air
27830;0;8;155;3;air
27831;0;8;156;3;air
27832;0;8;157;3;air
27833;0;8;158;3;air
27834;0;8;159;3;air
27835;0;8;160;3;air
27836;0;8;161;3;air
27837;0;8;162;3;air
27838;0;8;163;3;air
27839;0;8;164;3;air
27840;0;8;165;3;air
27841;0;8;166;3;air
27842;0;8;167;3;air
27843;0;8;168;3;air
27844;0;8;169;3;air
27845;0;8;170;3;air
27846;0;8;171;3;air
27847;0;8;172;3;air
27848;0;8;173;3;air
27849;0;8;174;3;air
27850;0;8;175;3;air
27851;0;8;176;3;air
27852;0;8;177;3;air
27853;0;8;178;3;air
27854;0;8;179;3;air
27855;0;8;180;3;air
27856;0;8;181;3;air
27857;0;8;182;3;air
27858;0;8;183;3;air
27859;0;8;184;3;air
27860;0;8;185;3;air
27861;0;8;186;3;air
27862;0;8;187;3;air
27863;0;8;188;3;air
27864;0;8;189;3;air
27865;0;8;190;3;air
27866;0;8;191;3;air
27867;0;8;192;3;air
27868;0;8;193;3;air
27869;0;8;194;3;air
27870;0;8;195;3;air
27871;0;8;196;3;air
27872;0;8;197;3;air
27873;0;8;198;3;air
27874;0;8;199;3;air
27875;0;8;200;3;air
27876;0;8;201;3;air
27877;0;8;202;3;air
27878;0;8;203;3;air
27879;0;8;204;3;air
27880;0;8;205;3;air
27881;0;8;206;3;air
27882;0;8;207;3;air
27883;0;8;208;3;air
27884;0;8;209;3;air
27885;0;8;210;3;air
27886;0;8;211;3;air
27887;0;8;212;3;air
27888;0;8;213;3;air
27889;0;8;214;3;air
27890;0;8;215;3;air
27891;0;8;216;3;air
27892;0;8;217;3;air
27893;0;8;218;3;air
27894;0;8;219;3;air
27895;0;8;220;3;air
27896;0;8;221;3;air
27897;0;8;222;3;air
27898;0;8;223;3;air
27899;0;8;224;3;air
27900;0;8;0;4;bedrock
27901;0;8;1;4;bedrock
27902;0;8;2;4;bedrock
27903;0;8;3;4;bedrock
27904;0;8;4;4;stone
27905;0;8;5;4;diorite
27906;0;8;6;4;diorite
27907;0;8;7;4;diorite
27908;0;8;8;4;stone
27909;0;8;9;4;stone
27910;0;8;10;4;stone
27911;0;8;11;4;stone
27912;0;8;12;4;stone
27913;0;8;13;4;stone
27914;0;8;14;4;stone
27915;0;8;15;4;stone
27916;0;8;16;4;stone
27917;0;8;17;4;stone
27918;0;8;18;4;stone
27919;0;8;19;4;stone
27920;0;8;20;4;stone
27921;0;8;21;4;stone
27922;0;8;22;4;stone
27923;0;8;23;4;lava
27924;0;8;24;4;air
27925;0;8;25;4;air
27926;0;8;26;4;air
27927;0;8;27;4;stone
27928;0;8;28;4;stone
27929;0;8;29;4;stone
27930;0;8;30;4;stone
27931;0;8;31;4;stone
27932;0;8;32;4;stone
27933;0;8;33;4;stone
27934;0;8;34;4;stone
27935;0;8;35;4;andesite
27936;0;8;36;4;andesite
27937;0;8;37;4;andesite
27938;0;8;38;4;stone
27939;0;8;39;4;andesite
27940;0;8;40;4;dirt
27941;0;8;41;4;dirt
27942;0;8;42;4;dirt
27943;0;8;43;4;stone
27944;0;8;44;4;stone
27945;0;8;45;4;stone
27946;0;8;46;4;stone
27947;0;8;47;4;stone
27948;0;8;48;4;stone
27949;0;8;49;4;stone
27950;0;8;50;4;stone
27951;0;8;51;4;stone
27952;0;8;52;4;stone
27953;0;8;53;4;stone
27954;0;8;54;4;stone
27955;0;8;55;4;stone
27956;0;8;56;4;stone
27957;0;8;57;4;stone
27958;0;8;58;4;stone
27959;0;8;59;4;stone
27960;0;8;60;4;dirt
27961;0;8;61;4;dirt
27962;0;8;62;4;grass_block
27963;0;8;63;4;air
27964;0;8;64;4;air
27965;0;8;65;4;air
27966;0;8;66;4;air
27967;0;8;67;4;air
27968;0;8;68;4;air
27969;0;8;69;4;air
27970;0;8;70;4;air
27971;0;8;71;4;air
27972;0;8;72;4;air
27973;0;8;73;4;air
27974;0;8;74;4;air
27975;0;8;75;4;air
27976;0;8;76;4;air
27977;0;8;77;4;air
27978;0;8;78;4;air
27979;0;8;79;4;air
27980;0;8;80;4;air
27981;0;8;81;4;air
27982;0;8;82;4;air
27983;0;8;83;4;air
27984;0;8;84;4;air
27985;0;8;85;4;air
27986;0;8;86;4;air
27987;0;8;87;4;air
27988;0;8;88;4;air
27989;0;8;89;4;air
27990;0;8;90;4;air
27991;0;8;91;4;air
27992;0;8;92;4;air
27993;0;8;93;4;air
27994;0;8;94;4;air
27995;0;8;95;4;air
27996;0;8;96;4;air
27997;0;8;97;4;air
27998;0;8;98;4;air
27999;0;8;99;4;air
28000;0;8;100;4;air
28001;0;8;101;4;air
28002;0;8;102;4;air
28003;0;8;103;4;air
28004;0;8;104;4;air
28005;0;8;105;4;air
28006;0;8;106;4;air
28007;0;8;107;4;air
28008;0;8;108;4;air
28009;0;8;109;4;air
28010;0;8;110;4;air
28011;0;8;111;4;air
28012;0;8;112;4;air
28013;0;8;113;4;air
28014;0;8;114;4;air
28015;0;8;115;4;air
28016;0;8;116;4;air
28017;0;8;117;4;air
28018;0;8;118;4;air
28019;0;8;119;4;air
28020;0;8;120;4;air
28021;0;8;121;4;air
28022;0;8;122;4;air
28023;0;8;123;4;air
28024;0;8;124;4;air
28025;0;8;125;4;air
28026;0;8;126;4;air
28027;0;8;127;4;air
28028;0;8;128;4;air
28029;0;8;129;4;air
28030;0;8;130;4;air
28031;0;8;131;4;air
28032;0;8;132;4;air
28033;0;8;133;4;air
28034;0;8;134;4;air
28035;0;8;135;4;air
28036;0;8;136;4;air
28037;0;8;137;4;air
28038;0;8;138;4;air
28039;0;8;139;4;air
28040;0;8;140;4;air
28041;0;8;141;4;air
28042;0;8;142;4;air
28043;0;8;143;4;air
28044;0;8;144;4;air
28045;0;8;145;4;air
28046;0;8;146;4;air
28047;0;8;147;4;air
28048;0;8;148;4;air
28049;0;8;149;4;air
28050;0;8;150;4;air
28051;0;8;151;4;air
28052;0;8;152;4;air
28053;0;8;153;4;air
28054;0;8;154;4;air
28055;0;8;155;4;air
28056;0;8;156;4;air
28057;0;8;157;4;air
28058;0;8;158;4;air
28059;0;8;159;4;air
28060;0;8;160;4;air
28061;0;8;161;4;air
28062;0;8;162;4;air
28063;0;8;163;4;air
28064;0;8;164;4;air
28065;0;8;165;4;air
28066;0;8;166;4;air
28067;0;8;167;4;air
28068;0;8;168;4;air
28069;0;8;169;4;air
28070;0;8;170;4;air
28071;0;8;171;4;air
28072;0;8;172;4;air
28073;0;8;173;4;air
28074;0;8;174;4;air
28075;0;8;175;4;air
28076;0;8;176;4;air
28077;0;8;177;4;air
28078;0;8;178;4;air
28079;0;8;179;4;air
28080;0;8;180;4;air
28081;0;8;181;4;air
28082;0;8;182;4;air
28083;0;8;183;4;air
28084;0;8;184;4;air
28085;0;8;185;4;air
28086;0;8;186;4;air
28087;0;8;187;4;air
28088;0;8;188;4;air
28089;0;8;189;4;air
28090;0;8;190;4;air
28091;0;8;191;4;air
28092;0;8;192;4;air
28093;0;8;193;4;air
28094;0;8;194;4;air
28095;0;8;195;4;air
28096;0;8;196;4;air
28097;0;8;197;4;air
28098;0;8;198;4;air
28099;0;8;199;4;air
28100;0;8;200;4;air
28101;0;8;201;4;air
28102;0;8;202;4;air
28103;0;8;203;4;air
28104;0;8;204;4;air
28105;0;8;205;4;air
28106;0;8;206;4;air
28107;0;8;207;4;air
28108;0;8;208;4;air
28109;0;8;209;4;air
28110;0;8;210;4;air
28111;0;8;211;4;air
28112;0;8;212;4;air
28113;0;8;213;4;air
28114;0;8;214;4;air
28115;0;8;215;4;air
28116;0;8;216;4;air
28117;0;8;217;4;air
28118;0;8;218;4;air
28119;0;8;219;4;air
28120;0;8;220;4;air
28121;0;8;221;4;air
28122;0;8;222;4;air
28123;0;8;223;4;air
28124;0;8;224;4;air
28125;0;8;0;5;bedrock
28126;0;8;1;5;bedrock
28127;0;8;2;5;bedrock
28128;0;8;3;5;gravel
28129;0;8;4;5;diorite
28130;0;8;5;5;diorite
28131;0;8;6;5;diorite
28132;0;8;7;5;diorite
28133;0;8;8;5;stone
28134;0;8;9;5;stone
28135;0;8;10;5;stone
28136;0;8;11;5;stone
28137;0;8;12;5;stone
28138;0;8;13;5;stone
28139;0;8;14;5;stone
28140;0;8;15;5;stone
28141;0;8;16;5;stone
28142;0;8;17;5;stone
28143;0;8;18;5;stone
28144;0;8;19;5;stone
28145;0;8;20;5;stone
28146;0;8;21;5;stone
28147;0;8;22;5;lava
28148;0;8;23;5;lava
28149;0;8;24;5;air
28150;0;8;25;5;air
28151;0;8;26;5;air
28152;0;8;27;5;stone
28153;0;8;28;5;stone
28154;0;8;29;5;stone
28155;0;8;30;5;granite
28156;0;8;31;5;granite
28157;0;8;32;5;granite
28158;0;8;33;5;stone
28159;0;8;34;5;stone
28160;0;8;35;5;andesite
28161;0;8;36;5;andesite
28162;0;8;37;5;andesite
28163;0;8;38;5;stone
28164;0;8;39;5;andesite
28165;0;8;40;5;dirt
28166;0;8;41;5;dirt
28167;0;8;42;5;dirt
28168;0;8;43;5;stone
28169;0;8;44;5;stone
28170;0;8;45;5;stone
28171;0;8;46;5;stone
28172;0;8;47;5;stone
28173;0;8;48;5;stone
28174;0;8;49;5;stone
28175;0;8;50;5;stone
28176;0;8;51;5;stone
28177;0;8;52;5;stone
28178;0;8;53;5;stone
28179;0;8;54;5;stone
28180;0;8;55;5;stone
28181;0;8;56;5;stone
28182;0;8;57;5;stone
28183;0;8;58;5;stone
28184;0;8;59;5;dirt
