id,inclinacion_peligrosa
20181,0
20190,0
20193,0
20194,0
20197,0
20198,0
20200,1
20203,1
20204,1
20205,1
20213,0
20214,1
20216,0
20217,0
20218,0
20223,0
20226,0
20228,0
20230,0
20232,0
20234,0
20239,1
20241,0
20242,0
20244,0
20246,0
20247,1
20248,1
20249,0
20250,0
20255,0
20260,1
20265,0
20267,0
20270,0
20272,1
20273,0
20274,1
20278,0
20282,1
20285,0
20289,0
20291,1
20296,0
20298,1
20299,0
20301,1
20305,0
20310,1
20311,1
20312,0
20316,0
20324,0
20330,0
20337,1
20338,0
20339,0
20344,1
20349,0
20350,0
20352,0
20355,0
20359,0
20361,0
20363,0
20367,0
20368,0
20373,1
20376,0
20378,1
20379,1
20381,0
20382,0
20386,1
20387,1
20388,1
20389,1
20392,0
20403,0
20406,1
20413,0
20419,0
20420,0
20422,0
20427,0
20436,0
20437,0
20438,0
20441,0
20442,1
20446,0
20447,1
20448,0
20450,0
20453,0
20458,1
20469,0
20474,0
20476,0
20480,0
20486,0
20489,1
20494,0
20495,0
20497,1
20499,0
20507,0
20509,0
20511,0
20513,0
20515,0
20519,0
20522,0
20531,1
20534,0
20535,0
20546,0
20548,0
20553,0
20554,1
20556,0
20562,0
20566,0
20570,0
20577,0
20582,1
20585,0
20586,0
20588,0
20589,0
20600,0
20601,0
20607,0
20609,0
20622,0
20627,1
20630,0
20631,0
20635,0
20640,0
20641,0
20646,0
20649,0
20650,0
20653,1
20658,0
20660,0
20662,0
20666,1
20667,0
20669,1
20671,1
20674,0
20680,0
20682,0
20685,0
20686,0
20698,1
20699,0
20705,0
20710,0
20714,0
20719,0
20726,0
20736,0
20738,0
20743,1
20747,0
20750,0
20752,0
20754,0
20756,1
20757,0
20760,0
20764,0
20766,0
20773,0
20785,0
20789,0
20790,1
20792,1
20794,0
20795,1
20796,0
20798,0
20804,0
20805,0
20807,0
20823,0
20827,1
20831,1
20837,0
20844,0
20845,0
20851,0
20852,0
20854,0
20857,0
20858,0
20865,0
20866,1
20871,0
20875,0
20876,1
20882,0
20884,0
20885,0
20886,1
20888,0
20890,1
20896,0
20910,0
20911,0
20915,1
20917,0
20919,0
20921,0
20927,1
20928,1
20929,1
20936,0
20938,1
20939,0
20941,0
20947,0
20949,1
20951,0
20953,1
20954,0
20958,0
20960,1
20961,0
20966,0
20967,1
20974,0
20977,0
20980,0
20981,0
20982,1
20985,0
20992,0
21005,0
21014,0
21015,0
21021,0
21023,0
21026,0
21031,0
21034,1
21038,0
21039,1
21040,0
21047,0
21051,0
21054,0
21055,0
21056,1
21061,0
21064,0
21065,1
21072,1
21075,0
21086,0
21089,0
21090,0
21091,1
21098,1
21100,1
21106,0
21108,0
21110,0
21115,0
21120,0
21122,1
21123,0
21128,0
21130,0
21136,0
21137,0
21139,0
21146,0
21147,0
21150,0
21154,1
21157,0
21166,1
21172,1
21174,0
21175,0
21183,0
21194,0
21199,0
21204,0
21206,0
21209,0
21211,1
21247,0
21253,1
21254,1
21263,0
21264,0
21269,0
21274,0
21282,0
21288,1
21295,0
21300,0
21303,1
21305,1
21307,1
21308,1
21311,0
21315,0
21316,0
21329,1
21333,1
21334,1
21339,0
21341,1
21343,0
21344,0
21345,0
21348,1
21349,0
21355,0
21356,0
21358,1
21363,0
21365,0
21368,0
21369,0
21373,1
21374,0
21376,1
21380,0
21381,0
21384,0
21390,0
21396,0
21398,1
21404,0
21414,0
21417,0
21419,0
21421,0
21423,0
21429,1
21432,0
21435,1
21437,0
21443,1
21444,1
21445,0
21447,0
21448,0
21457,0
21464,0
21465,0
21473,0
21478,0
21479,0
21486,0
21488,0
21491,0
21492,0
21503,0
21514,0
21516,1
21520,1
21522,0
21524,1
21530,1
21534,1
21535,0
21540,0
21542,0
21548,0
21550,1
21551,0
21552,0
21555,0
21556,0
21558,0
21561,0
21563,0
21564,0
21566,1
21568,1
21574,0
21577,1
21578,0
21579,0
21581,0
21582,1
21584,0
21588,1
21595,0
21597,0
21603,0
21604,0
21606,0
21612,0
21621,0
21624,0
21625,0
21628,0
21629,0
21631,0
21637,1
21641,0
21642,1
21644,0
21645,0
21652,0
21658,0
21660,0
21667,1
21669,0
21671,1
21672,1
21677,0
21678,0
21680,0
21681,0
21682,0
21684,0
21685,0
21693,0
21699,1
21708,0
21709,0
21713,1
21714,1
21715,0
21719,1
21724,0
21726,0
21728,0
21735,0
21738,0
21740,0
21741,0
21746,0
21747,0
21750,0
21751,0
21752,0
21753,0
21757,0
21759,0
21769,0
21772,0
21773,0
21775,1
21779,0
21781,1
21782,0
21787,0
21792,0
21797,0
21799,0
21800,0
21801,0
21803,1
21806,0
21809,0
21814,0
21815,0
21820,1
21823,1
21824,1
21825,1
21827,0
21829,0
21830,0
21832,1
21833,0
21835,1
21836,1
21840,0
21841,0
21845,0
21853,0
21856,0
21867,0
21872,0
21873,0
21876,0
21878,0
21882,1
21883,1
21884,0
21888,0
21890,1
21892,0
21893,1
21894,0
21898,0
21907,0
21910,1
21912,0
21914,0
21920,0
21921,0
21922,0
21924,0
21927,0
21930,0
21933,0
21939,0
21946,1
21950,0
21951,1
21952,0
21953,1
21959,0
21961,1
21967,0
21969,0
21971,1
21972,0
21977,0
21982,0
21992,0
21993,0
21994,1
21995,0
21997,0
21999,1
22002,0
22004,1
22006,0
22007,0
22016,0
22018,0
22021,0
22026,0
22032,1
22035,1
22041,1
22047,0
22048,1
22049,0
22051,0
22053,0
22060,0
22069,0
22074,0
22077,0
22081,0
22090,0
22092,0
22093,0
22097,0
22098,0
22100,1
22105,0
22107,0
22108,0
22113,0
22116,0
22119,0
22122,0
22127,0
22128,0
22132,1
22134,0
22137,0
22138,1
22142,0
22150,1
22154,1
22155,0
22156,0
22167,1
22169,1
22174,1
22176,0
22185,0
22187,0
22190,1
22191,1
22193,1
22194,0
22200,0
22213,1
22216,1
22218,1
22224,0
22228,0
22230,0
22238,0
22241,0
22242,0
22247,0
22250,0
22254,1
22256,0
22257,1
22260,0
22263,0
22273,1
22279,1
22281,0
22284,0
22287,0
22292,0
22293,0
22299,0
22305,0
22306,0
22308,0
22309,0
22310,1
22317,0
22323,0
22327,1
22328,0
22330,1
22331,0
22332,0
22333,0
22336,0
22340,0
22341,1
22344,0
22348,0
22352,0
22356,1
22357,0
22363,1
22370,0
22371,0
22374,0
22376,0
22382,0
22388,0
22392,0
22394,0
22404,0
22405,0
22410,0
22413,0
22414,0
22424,0
22425,0
22426,0
22430,0
22431,0
22432,0
22433,1
22434,0
22446,0
22457,0
22458,0
22460,0
22462,1
22474,1
22475,0
22485,0
22488,0
22491,0
22492,0
22495,1
22497,0
22498,0
22499,0
22501,0
22509,0
22510,0
22513,1
22515,0
22518,0
22522,0
22524,0
22525,0
22526,0
22528,0
22531,0
22532,0
22533,0
22535,1
22546,0
22554,0
22556,0
22559,0
22563,1
22564,0
22566,0
22569,0
22577,0
22578,0
22581,0
22582,0
22585,0
22589,0
22595,1
22596,0
22602,1
22603,0
22606,1
22612,0
22613,0
22617,0
22618,0
22623,0
22627,0
22630,0
22631,0
22638,0
22639,0
22641,0
22642,0
22646,0
22647,0
22654,0
22656,0
22658,0
22664,0
22666,0
22672,0
22673,0
22675,1
22676,0
22678,0
22681,1
22683,1
22685,0
22686,0
22689,0
22692,0
22694,0
22697,1
22698,0
22700,0
22707,0
22713,0
22714,0
22719,0
22720,0
22721,0
22722,0
22729,1
22734,0
22737,0
22738,0
22740,0
22743,0
22745,0
22747,1
22749,1
22750,1
22753,0
22755,1
22756,1
22757,1
22758,0
22762,1
22777,1
22779,0
22780,0
22781,0
22782,0
22784,0
22795,0
22799,1
22805,1
22806,1
22807,1
22817,1
22823,1
22825,1
22833,0
22835,0
22841,0
22845,1
22853,1
22857,0
22859,0
22865,0
22869,0
22870,0
22880,1
22887,0
22889,0
22891,1
22894,1
22897,0
22898,0
22907,0
22909,1
22913,1
22914,1
22915,1
22920,1
22926,0
22928,1
22930,1
22932,1
22935,1
22937,0
22948,0
22949,0
22950,0
22956,0
22971,0
22972,0
22974,1
22976,1
22979,1
22981,0
22982,0
22983,1
22985,1
22990,0
22994,0
23007,1
23008,1
23009,1
23010,0
23015,0
23022,0
23023,0
23026,1
23035,0
23038,1
23047,1
23050,1
23062,0
23063,0
23066,0
23071,0
23072,0
23079,0
23085,1
23098,0
23105,0
23108,0
23110,1
23112,0
23122,0
23125,0
23132,1
23135,0
23136,0
23137,0
23154,0
23155,0
23159,0
23162,0
23163,0
23164,0
23167,0
23168,0
23174,0
23175,0
23177,0
23178,0
23180,1
23181,1
23184,0
23185,0
23188,0
23192,1
23194,0
23199,0
23201,0
23202,0
23203,0
23205,0
23208,0
23211,0
23216,1
23217,1
23221,0
23224,0
23227,1
23236,0
23237,0
23238,0
23244,1
23249,0
23270,0
23273,1
23279,0
23281,1
23284,0
23288,0
23296,0
23299,0
23300,0
23304,1
23310,0
23312,1
23316,0
23319,0
23324,0
23325,0
23333,0
23334,0
23335,0
23337,0
23340,0
23342,0
23347,0
23348,0
23351,0
23353,0
23354,0
23355,0
23359,0
23361,0
23364,0
23368,0
23372,0
23373,0
23378,0
23384,0
23387,1
23388,0
23396,0
23397,0
23400,0
23403,0
23408,0
23411,0
23417,0
23418,0
23421,0
23423,0
23424,0
23428,0
23431,0
23434,0
23438,0
23439,0
23446,1
23448,0
23449,1
23458,1
23461,0
23467,0
23471,0
23474,0
23477,0
23478,0
23480,0
23482,0
23483,0
23485,1
23493,1
23495,0
23497,0
23504,0
23506,0
23507,0
23508,0
23512,0
23516,1
23517,0
23523,0
23526,0
23527,1
23528,1
23538,0
23540,0
23541,0
23543,0
23545,0
23546,0
23549,0
23550,0
23553,0
23556,0
23558,0
23560,0
23563,0
23566,0
23584,0
23589,0
23590,0
23593,1
23594,1
23601,0
23603,0
23605,1
23606,0
23608,0
23615,1
23619,1
23630,1
23632,1
23633,0
23639,1
23645,0
23646,0
23648,0
23651,0
23658,0
23660,0
23673,0
23680,0
23685,0
23686,0
23693,0
23706,1
23713,0
23718,1
23721,0
23734,0
23738,0
23740,0
23741,0
23742,0
23745,1
23747,0
23748,0
23750,0
23751,0
23753,1
23757,0
23758,0
23762,0
23765,0
23766,0
23769,0
23770,1
23774,0
23779,0
23781,0
23783,1
23789,0
23791,0
23793,0
23794,0
23801,0
23802,0
23805,1
23806,0
23809,1
23810,0
23813,0
23814,0
23817,0
23818,0
23821,1
23822,0
23827,0
23831,0
23832,0
23839,0
23841,0
23846,1
23863,0
23869,0
23873,1
23876,0
23877,0
23881,0
23886,0
23888,0
23890,0
23892,0
23899,0
23906,0
23907,0
23910,0
23918,1
23919,1
23920,0
23940,1
23943,1
23948,1
23949,0
23950,0
23954,0
23957,0
23959,0
23962,0
23967,0
23968,1
23969,0
23970,0
23980,0
23981,1
23982,0
23988,0
23994,0
23997,0
23998,0
23999,0
24005,1
24010,0
24011,0
24016,0
24020,1
24021,0
24023,0
24024,1
24026,1
24027,0
24034,0
24044,0
24046,0
24047,0
24053,0
24054,0
24055,0
24056,0
24059,0
24060,0
24061,0
24062,0
24064,0
24065,0
24066,1
24076,0
24077,0
24087,0
24094,0
24098,0
24100,0
24101,1
24103,0
24106,0
24107,0
24109,0
24111,0
24128,0
24129,0
24135,0
24139,0
24144,0
24151,0
24154,1
24155,0
24161,0
24170,0
24171,0
24172,1
24173,0
24184,0
24189,1
24198,0
24199,0
24205,0
24207,0
24209,0
24211,0
24213,0
24215,0
24217,0
24219,0
24224,0
24234,1
24236,1
24241,0
24255,0
24258,1
24261,1
24265,1
24274,0
24275,0
24276,0
24277,0
24280,0
24283,0
24284,0
24285,0
24286,0
24289,0
24291,0
24293,0
24295,0
24297,0
24307,1
24308,0
24320,1
24325,1
24329,0
24332,1
24333,1
24351,0
24352,1
24354,1
24362,1
24364,0
24365,1
24370,1
24375,1
24380,0
24382,0
24386,0
24389,0
24397,1
24398,1
24401,0
24406,0
24411,1
24418,0
24419,0
24423,0
24427,0
24429,1
24431,0
24433,0
24436,1
24441,1
24448,0
24450,0
24453,0
24457,0
24460,0
24462,0
24463,0
24464,0
24465,0
24466,0
24471,0
24477,1
24478,0
24481,0
24482,0
24483,0
24484,0
24487,1
24495,0
24496,0
24499,0
24502,0
24504,1
24505,1
24515,0
24518,0
24520,0
24531,0
24532,0
24533,1
24534,0
24536,1
24539,0
24541,0
24547,1
24549,1
24550,0
24551,0
24554,0
24555,0
24564,0
24568,1
24570,1
24572,1
24577,1
24578,1
24580,1
24582,1
24584,1
24586,1
24588,1
24590,1
24591,1
24606,0
24617,0
24621,1
24623,1
24624,1
24633,1
24638,1
24646,0
24652,0
24653,0
24656,0
24661,1
24667,1
24669,1
24672,1
24677,1
24683,0
24684,1
24686,0
24688,1
24689,1
24693,0
24696,0
24697,0
24698,1
24701,0
24704,1
24712,1
24713,1
24718,0
24721,0
24733,0
24748,0
24749,0
24752,1
24753,0
24759,1
24760,0
24763,1
24773,1
24774,1
24776,1
24777,1
24779,0
24780,1
24781,0
24782,0
24783,0
24789,0
24794,1
24797,1
24804,1
24805,1
24808,0
24816,0
24820,0
24826,1
24834,0
24844,1
24850,0
24851,1
24859,1
24868,1
24871,1
24881,0
24891,0
24894,0
24906,1
24907,1
24908,0
24912,0
24917,0
24919,0
24921,0
24931,0
24932,1
24933,0
24935,1
24941,0
24942,0
24943,0
24946,0
24953,1
24961,1
24964,0
24966,0
24969,0
24972,0
24975,0
24980,0
24981,0
24988,0
24991,0
24997,0
24998,0
25000,0
25006,0
25012,0
25021,0
25022,0
25025,1
25026,1
25031,1
25033,1
25041,0
25047,1
25050,1
25055,0
25058,0
25059,0
25065,1
25066,1
25067,1
25070,1
25073,1
25077,1
25083,1
25084,1
25085,0
25086,0
25087,0
25095,0
25096,0
25098,1
25104,0
25105,0
25111,0
25112,0
25113,0
25115,0
25117,1
25129,0
25133,0
25135,0
25136,0
25140,0
25142,0
25144,0
25151,0
25152,0
25155,0
25156,0
25158,0
25160,0
25164,0
25165,0
25167,0
25170,0
25171,0
25172,0
25174,0
25178,1
25179,0
25180,1
25186,0
25187,0
25190,0
25194,0
25199,0
25200,0
25203,0
25210,0
25212,0
25216,0
25221,0
25223,1
25225,1
25228,1
25230,1
25239,0
25240,0
25241,0
25243,1
25249,0
25250,0
25251,0
25253,1
25257,0
25264,0
25265,0
25268,0
25271,0
25278,0
25285,0
25286,0
25289,0
25296,0
25300,0
25302,0
25307,0
25310,0
25312,0
25316,0
25323,1
25334,0
25337,0
25338,0
25339,0
25341,0
25342,0
25345,0
25347,1
25348,0
25352,0
25357,1
25359,1
25361,0
25362,0
25366,0
25369,1
25377,0
25378,0
25394,0
25395,1
25397,0
25408,1
25412,0
25432,0
25433,0
25434,1
25439,1
25442,0
25446,1
25448,0
25449,1
25452,1
25461,0
25462,0
25466,0
25472,0
25473,0
25478,0
25484,1
25487,1
25488,1
25489,1
25494,1
25495,0
25496,1
25497,0
25504,1
25505,1
25506,1
25514,0
25517,1
25519,1
25520,1
25524,0
25526,1
25527,0
25530,0
25535,0
25536,0
25538,1
25539,0
25541,0
25545,0
25548,1
25558,0
25559,0
25563,0
25567,0
25568,0
25576,0
25580,0
25582,0
25586,0
25589,0
25591,0
25597,0
25599,0
25603,0
25605,1
25609,1
25611,0
25612,1
25613,1
25618,1
25628,0
25638,0
25640,0
25641,0
25642,0
25643,0
25651,0
25656,0
25660,0
25662,1
25664,1
25665,1
25667,1
25668,1
25677,1
25678,1
25679,1
25680,1
25682,1
25683,1
25684,1
25689,1
25691,1
25696,1
25702,0
25704,0
25707,0
25710,1
25714,0
25723,1
25727,1
25733,0
25736,0
25737,0
25751,0
25754,0
25761,0
25776,1
25784,0
25785,1
25786,1
25787,0
25798,1
25801,0
25804,1
25807,1
25808,1
25809,0
25814,0
25816,0
25817,0
25820,0
25822,1
25829,0
25842,1
25844,1
25854,0
25862,0
25865,0
25867,0
25869,0
25871,1
25872,1
25874,0
25876,0
25882,0
25884,0
25890,0
25903,0
25906,0
25908,0
25909,0
25914,0
25915,0
25921,0
25930,0
25939,0
25941,0
25942,0
25944,1
25946,0
25950,0
25951,1
25954,0
25958,0
25962,1
25967,1
25968,1
25985,0
25987,0
25991,0
25993,0
25994,1
26000,1
26002,0
26003,0
26004,1
26006,1
26020,0
26021,0
26028,1
26030,1
26033,1
26036,0
26042,0
26048,1
26053,1
26056,1
26060,0
26065,0
26074,1
26076,1
26078,1
26081,1
26083,1
26084,1
26087,0
26092,1
26096,0
26103,1
26107,1
26110,0
26115,0
26119,0
26123,0
26128,1
26133,1
26136,0
26138,1
26139,1
26145,1
26147,1
26156,0
26157,0
26159,0
26160,0
26161,0
26162,0
26173,1
26175,1
26177,1
26179,1
26188,0
26189,0
26195,0
26200,1
26202,1
26206,0
26211,0
26214,0
26216,0
26218,0
26219,0
26221,1
26224,1
26226,1
26229,1
26233,1
26235,0
26237,1
26240,0
26243,0
26246,0
26248,1
26250,0
26254,1
26269,1
26270,1
26271,1
26273,1
26276,1
26277,0
26281,1
26285,1
26287,1
26290,1
26291,1
26292,0
26299,0
26301,1
26303,1
26304,1
26309,1
26313,1
26322,1
26327,1
26328,1
26330,1
26332,0
26334,1
26337,0
26351,1
26354,1
26360,0
26361,0
26366,1
26370,0
26371,1
26372,1
26376,1
26385,1
26386,1
26387,1
26393,1
26409,0
26411,0
26425,1
26432,1
26435,1
26436,1
26440,0
26441,0
26442,1
26446,1
26447,1
26448,0
26449,0
26450,1
26451,1
26452,1
26476,0
26482,1
26485,1
26486,1
26495,1
26497,1
26500,0
26502,1
26508,1
26513,1
26516,1
26518,1
26521,1
26529,0
26534,0
26538,1
26540,1
26545,1
26549,1
26551,1
26554,1
26563,1
26565,1
26566,1
26567,1
26569,0
26570,0
26573,0
26577,0
26580,1
26583,0
26585,1
26586,0
26589,1
26598,1
26600,1
26601,0
26602,0
26604,0
26610,1
26620,1
26630,1
26631,0
26632,0
26635,0
26636,0
26642,0
26655,1
26658,1
26659,0
26663,0
26665,0
26669,0
26675,0
26677,0
26680,1
26684,0
26685,0
26686,0
26688,0
26692,0
26696,0
26698,1
26701,0
26703,1
26708,0
26709,0
26713,0
26717,0
26718,0
26722,0
26730,1
26731,1
26732,0
26740,0
26754,0
26758,0
26760,0
26764,0
26781,1
26783,1
26784,1
26785,1
26786,1
26789,0
26791,0
26793,0
26797,1
26799,0
26803,0
26804,0
26807,0
26809,0
26812,0
26816,1
26829,0
26834,1
26835,1
26838,0
26848,1
26851,0
26854,0
26855,1
26859,1
26860,0
26861,0
26862,1
26863,1
26865,1
26873,1
26878,1
26879,1
26882,1
26889,1
26890,1
26894,1
26895,1
26901,1
26902,1
26903,1
26904,1
26910,1
26911,1
26913,0
26919,1
26925,1
26932,1
26933,1
26935,0
26937,1
26938,1
26939,1
26950,1
26957,1
26958,1
26964,1
26978,1
26980,0
26988,1
26994,1
27004,1
27007,1
27009,1
27011,1
27013,1
27015,1
27018,0
27028,0
27032,0
27033,0
27035,0
27048,1
27056,1
27059,1
27067,1
27069,1
27071,1
27073,1
27074,1
27076,1
27083,1
27085,1
27087,1
27088,1
27093,1
27094,1
27097,0
27108,0
27110,1
27112,1
27114,1
27115,1
27116,1
27118,1
27119,1
27127,1
27129,1
27135,0
27143,1
27145,1
27152,1
27155,0
27156,0
27158,1
27169,0
27170,1
27172,0
27177,0
27180,0
27181,0
27184,1
27190,1
27194,1
27195,1
27196,1
27197,1
27200,1
27201,1
27202,1
27203,1
27210,1
27228,0
27231,1
27233,1
27234,1
27235,0
27243,1
27245,1
27248,1
27252,1
27253,1
27260,1
27263,1
27265,1
27267,1
27272,1
27273,1
27274,1
27275,1
27276,1
27278,1
27286,0
27288,1
27290,1
27298,1
27301,1
27305,0
27306,0
27307,1
27308,0
27312,1
27318,1
27319,1
27323,1
27326,1
27333,1
27340,0
27342,1
27343,0
27345,0
27346,0
27348,1
27352,1
27355,1
27358,1
27359,0
27360,1
27361,0
27367,1
27370,1
27371,1
27373,1
27378,1
27381,0
27384,1
27386,1
27391,1
27395,1
27397,1
27407,1
27413,0
27416,1
27418,0
27419,0
27422,0
27426,0
27431,1
27432,1
27437,1
27439,0
27440,1
27442,0
27446,1
27451,1
27453,1
27456,1
27464,1
27467,1
27468,1
27474,1
27475,1
27476,0
27477,1
27483,0
27486,1
27488,0
27492,0
27497,0
27503,0
27505,0
27509,1
27512,0
27513,0
27515,0
27517,0
27520,0
27522,0
27526,0
27528,0
27529,0
27530,1
27531,1
27534,1
27536,1
27537,1
27543,1
27547,1
27550,1
27551,1
27552,1
27556,1
27557,1
27559,1
27563,0
27566,0
27567,1
27568,1
27569,1
27570,1
27573,0
27576,1
27577,1
27588,0
27590,1
27600,1
27604,0
27607,1
27609,1
27611,1
27617,0
27623,0
27643,0
27648,0
27650,0
27656,0
27660,0
27662,1
27668,1
27670,1
27682,1
27684,1
27686,0
27690,0
27693,0
27708,0
27709,0
27710,0
27716,1
27719,1
27721,0
27728,1
27731,1
27732,0
27736,0
27739,0
27741,0
27743,1
27749,0
27750,0
27754,1
27763,1
27768,0
27774,1
27788,1
27790,0
27793,1
27805,0
27806,0
27810,0
27815,0
27816,0
27817,0
27826,0
27836,0
27841,1
27842,1
27845,0
27849,1
27851,1
27852,0
27855,0
27856,0
27857,1
27868,1
27873,1
27875,0
27876,1
27878,1
27879,1
27881,1
27886,1
27887,1
27893,0
27896,1
27899,1
27900,1
27902,1
27905,1
27907,1
27908,1
27921,1
27928,1
27931,1
27936,1
27939,0
27942,0
27945,0
27949,0
27954,0
27961,0
27964,0
27965,0
27966,0
27968,1
27980,0
27981,1
27995,0
27997,0
27999,0
28000,0
28002,0
28012,1
28018,1
28020,0
28022,1
28023,0
28025,1
28026,1
28030,0
28041,0
28044,0
28052,0
28053,0
28056,0
28057,0
28060,0
28062,0
28063,0
28070,0
28076,1
28079,0
28081,0
28082,0
28084,1
28087,0
28089,0
28093,0
28096,0
28098,0
28102,0
28106,0
28113,0
28116,0
28119,0
28130,0
28131,0
28136,0
28137,0
28144,1
28147,0
28157,0
28158,0
28168,0
28169,0
28170,0
28177,0
28182,0
28183,0
28189,0
28192,0
28197,0
28199,0
28202,0
28207,0
28213,0
28216,0
28217,0
28223,0
28225,0
28226,0
28235,0
28236,0
28239,0
28240,0
28241,0
28246,0
28254,0
28256,0
28259,1
28263,0
28264,0
28268,0
28270,0
28272,0
28273,0
28281,0
28282,0
28288,0
28289,0
28291,0
28295,0
28306,0
28308,0
28310,0
28312,0
28320,0
28325,1
28332,0
28333,0
28334,0
28337,0
28339,0
28343,0
28346,0
28350,1
28353,0
28355,0
28357,0
28359,0
28360,0
28364,0
28368,0
28373,0
28376,0
28379,0
28381,0
28382,0
28384,1
28388,1
28393,0
28395,0
28403,0
28405,0
28410,0
28411,0
28423,0
28425,0
28432,0
28436,0
28437,0
28442,0
28448,1
28451,1
28454,1
28458,0
28462,0
28466,0
28467,0
28469,0
28480,1
28482,0
28485,1
28487,0
28488,0
28496,0
28499,0
28506,0
28507,1
28509,0
28521,0
28523,0
28526,0
28528,0
28529,0
28535,0
28538,0
28539,0
28540,0
28542,0
28544,0
28547,0
28548,0
28550,0
28559,0
28561,0
28564,0
28569,0
28572,1
28573,0
28577,0
28578,0
28590,0
28595,0
28597,0
28599,0
28606,0
28607,0
28611,0
28614,0
28615,0
28616,0
28618,0
28620,0
28623,0
28625,0
28629,1
28631,1
28636,1
28641,0
28647,0
28650,0
28651,0
28656,0
28667,0
28668,0
28669,0
28670,0
28671,0
28673,0
28685,0
28686,1
28691,0
28694,0
28699,1
28700,1
28703,0
28706,0
28710,0
28713,1
28716,0
28719,0
28729,0
28731,0
28734,0
28737,0
28739,0
28741,0
28743,0
28745,0
28750,0
28752,1
28754,0
28755,0
28756,0
28760,0
28763,1
28764,0
28769,0
28775,0
28780,1
28782,0
28789,0
28793,0
28795,0
28806,0
28808,0
28809,0
28810,0
28814,0
28816,0
28817,0
28820,0
28823,0
28827,0
28831,0
28833,0
28846,1
28852,0
28853,0
28856,0
28858,0
28859,0
28866,0
28870,0
28871,0
28873,0
28876,0
28879,0
28882,0
28885,0
28887,1
28888,0
28889,0
28892,0
28893,0
28895,0
28896,0
28897,0
28898,0
28903,0
28909,1
28911,0
28912,0
28916,0
28917,0
28920,0
28923,0
28927,0
28929,0
28935,1
28936,1
28944,0
28947,0
28948,0
28950,1
28951,0
28953,0
28954,0
28955,1
28961,1
28962,0
28967,1
28968,1
28970,1
28972,0
28979,0
28980,0
28984,0
28985,0
28987,0
28989,0
28990,0
28992,1
28998,0
28999,0
29001,0
29002,1
29007,1
29011,0
29012,1
29014,0
29020,0
29021,0
29022,0
29023,1
29025,0
29030,1
29033,0
29034,1
29037,0
29043,0
29045,0
29054,0
29055,0
29060,1
29066,1
29067,1
29071,1
29078,0
29080,0
29090,0
29093,0
29095,0
29098,0
29099,0
29101,0
29103,1
29104,1
29105,1
29107,1
29108,1
29110,1
29116,1
29117,1
29127,1
29132,0
29135,1
29140,1
29153,0
29161,0
29164,0
29165,0
29173,0
29174,0
29175,0
29178,0
29180,0
29183,1
29184,0
29188,0
29194,0
29197,1
29198,0
29199,0
29200,0
29201,0
29203,0
29204,0
29205,0
29206,1
29211,0
29212,0
29217,0
29230,0
29235,0
29241,1
29244,0
29249,0
29251,0
29252,0
29253,0
29254,0
29255,0
29265,0
29270,0
29274,0
29278,0
29279,0
29286,1
29287,1
29292,1
29295,1
29302,1
29303,0
29304,0
29305,0
29310,0
29316,0
29319,1
29326,0
29330,1
29336,0
29339,0
29346,1
29348,1
29363,0
29365,0
29366,0
29369,0
29373,0
29374,0
29377,0
29378,0
29383,0
29385,0
29387,0
29389,1
29396,0
29412,0
29415,0
29417,0
29418,0
29426,1
29434,0
29438,0
29440,0
29443,0
29446,0
29459,0
29463,0
29465,1
29473,1
29476,0
29483,0
29488,1
29495,1
29496,1
29504,1
29518,0
29522,1
29523,1
29524,1
29525,0
29526,0
29528,0
29530,1
29531,0
29534,0
29535,0
29544,1
29545,1
29557,1
29559,1
29561,1
29562,1
29563,1
29564,0
29567,0
29571,0
29573,1
29578,1
29589,0
29591,1
29594,0
29598,0
29600,0
29610,0
29612,0
29613,1
29614,0
29615,0
29622,0
29625,0
29626,1
29628,0
29630,0
29631,1
29632,1
29636,1
29638,1
29640,1
29646,1
29658,1
29660,1
29664,0
29668,0
29669,0
29673,1
29678,1
29679,1
29688,1
29693,0
29695,1
29696,0
29708,0
29713,1
29715,1
29720,0
29722,0
29724,0
29725,0
29726,0
29731,0
29733,0
29743,1
29745,1
29747,1
29748,1
29754,1
29757,1
29759,0
29761,0
29764,0
29766,0
29770,0
29772,1
29779,0
29781,0
29786,0
29790,0
29792,0
29801,1
29803,1
29804,1
29818,1
29821,1
29822,1
29824,1
29828,0
29829,0
29833,0
29836,0
29837,0
29844,0
29847,0
29849,0
29859,1
29862,1
29871,1
29872,1
29876,1
29882,1
29884,0
29890,1
29894,1
29895,1
29897,1
29901,0
29904,1
29908,1
29909,1
29911,1
29912,1
29916,1
29922,1
29924,1
29925,1
29926,1
29927,1
29931,1
29936,0
29938,0
29947,1
29948,1
29953,1
29956,0
29959,0
29963,0
29964,0
29967,0
29970,0
29974,0
29975,1
29980,0
29985,1
29986,1
29987,1
29989,1
29990,1
29992,1
29993,1
29999,1
30001,1
30008,0
30010,1
30012,1
30014,1
30018,1
30019,1
30024,1
30026,1
30029,1
30032,1
30035,1
30043,1
30044,1
30045,0
30047,1
30048,1
30050,1
30054,1
30056,0
30057,1
30060,1
30064,1
30065,1
30073,1
30077,1
30080,0
30093,1
30099,1
30106,0
30107,1
30113,1
30114,1
30120,0
30121,0
30125,0
30126,1
30129,0
30130,0
30134,1
30142,1
30147,1
30148,1
30149,1
30151,1
30154,1
